1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.936507937,1,1,0.985915493,0.97260274,0.987012987,0.983606557,0.861538462,0.983333333,0.637931034,1,1,1,1,1,0.704918033,1,0.640625,1,0.955223881,0.90625,1,1,0.969230769,0.971830986,1,1,0.984375,0.719298246,0.96969697,0.698412698,0.98630137,1,0.944444444,1,1,1,1,1,1,1,0.880597015,1,1,0,1,0.970588235,1,1,0.818181818,1,1,0.984848485,1,1,0.725806452,0.828571429,1,0.868852459,0.953846154,1,0.85915493,1,1,0.914285714,1,1,1,1,1,1,0.987179487,0.983333333,1,1,1,0.972972973,1,1,1,1,1,1,1,0.78125,0.970588235,1,1,1,0.984615385,1,0.941176471,0.939393939,1,1,1,1,1,1,1,1,0.985915493,1,0.805970149,1,0.983333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985294118,0.985074627,1,1,1,1,1,1,1,1,1,1,1,1,0.892307692,1,0.949152542,0.76119403,0.971428571,1,0.984615385,1,0.984375,1,0.916666667,1
0.947368421,0.97260274,1,0.777777778,0.904109589,1,1,1,1,1,1,1,0.867647059,1,1,1,0.985714286,1,0.985507246,0.942857143,0.96969697,0.96,1,1,0.986486486,0.985074627,1,0.984126984,0.938461538,1,1,0.987179487,1,1,0.915492958,0.951612903,1,1,0.419354839,0.974358974,1,1,1,0.852941176,1,0,0.914285714,1,0.965517241,1,1,0.971830986,0.918032787,1,1,1,1,0.987951807,0.875,0.923076923,0.921348315,0.97260274,0.869047619,0.746835443,0.973333333,0.984615385,0.918918919,0.975,1,0.98630137,0.623529412,0.739130435,0.96875,1,0.8375,1,0.863013699,1,1,0.96969697,1,1,1,1,1,0.838235294,0.974025974,0.971014493,1,0.986111111,1,1,1,1,0.97260274,1,1,1,0.972222222,1,1,1,1,1,1,0.9375,1,1,1,0.9125,1,0.787878788,1,1,1,1,1,1,1,0.956521739,0.985074627,0.986842105,1,0.957142857,0.952380952,1,1,1,0.986111111,1,1,0.87012987,0.831325301,0.931034483,1,0.972222222,0.986666667,1,1,1,0.985507246,1,1,1,1,0.987012987,1,0.975609756,1
0.928571429,0.964912281,1,0.966101695,0.709677419,1,1,1,1,0.984375,0.982758621,0.961538462,1,1,0.910714286,0.962962963,1,0.963636364,1,0.87037037,0.913793103,0.968253968,1,1,0.904761905,1,1,0.980392157,0.913793103,0.826923077,0.983870968,0.96969697,0.984848485,0.984375,1,0.913793103,1,1,0.94,0.915492958,0.983333333,0.933333333,0.983606557,0.884615385,0.970588235,0.914285714,0,1,1,0.980392157,1,0.983050847,1,1,1,0.93877551,0.984126984,1,0.680851064,0.866666667,0.984848485,0.981132075,1,0.964285714,0.896551724,0.963636364,0.967741935,0.958333333,0.96969697,0.983333333,0.969230769,0.807017544,0.836363636,1,0.965517241,1,0.955882353,0.982758621,1,1,0.984126984,1,1,1,1,0.697674419,1,0.960784314,0.952380952,0.981481481,1,1,1,1,1,0.970149254,1,1,1,1,1,1,0.965517241,0.980392157,1,1,1,1,0.963636364,1,1,0.960784314,1,0.983050847,0.985714286,1,1,0.981481481,1,1,1,0.964285714,1,0.968253968,0.981818182,1,1,0.953125,1,1,0.979166667,1,0.970149254,1,1,1,1,1,1,0.977272727,0.966666667,0.984375,1,1,1,0.982142857,0.901639344,1,1
1,0.966666667,0.859375,1,1,1,1,0.969230769,1,0.984126984,0.641791045,0.921875,0.982142857,0.547169811,0.984615385,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,0.861538462,0.949152542,1,0.986486486,0.489795918,1,1,1,0.732394366,1,0.767857143,0.983606557,1,1,1,0,1,1,0.403846154,1,1,1,0.656716418,1,1,0.904761905,1,1,1,0.955882353,1,1,1,0.728813559,0.846153846,0.904109589,0.970588235,0.950819672,0.983333333,1,1,0.985074627,0.984126984,0.343283582,1,0.982142857,0.532258065,0.965517241,0.854545455,1,0.864864865,1,1,1,1,0.984375,0.830985915,0.9375,0.721311475,0.901960784,1,0.709090909,1,0.985915493,0.844827586,1,1,0.603174603,0.929577465,1,0.980769231,0.983050847,1,0.971830986,1,0.794520548,1,1,1,1,0.738461538,1,0.957142857,0.816901408,0.794117647,1,0.84375,1,0.984126984,1,0.753424658,1,1,0.543859649,1,0.940298507,0.966666667,0.936507937,1,0.985507246,1,1,1,0.966666667,0.808823529,0.985714286,0.913043478,1,0.981818182,1,1,1,0.769230769,0.983606557,1,0.970149254,1
0.961538462,1,1,0.87755102,1,0.950819672,1,1,0.967741935,1,1,1,0.777777778,1,0.985074627,1,0.86440678,1,0.981132075,0.983333333,1,0.871428571,1,0.939393939,1,0.957142857,0.94,1,1,1,1,1,1,1,0.888888889,1,1,0.85483871,0.965517241,1,1,1,1,1,1,0.965517241,1,1,0,1,1,1,0.907692308,0.714285714,1,1,0.98245614,1,1,0.96875,0.947368421,1,0.779661017,0.962264151,0.983050847,1,1,1,1,1,0.951612903,1,0.980769231,0.955882353,0.963636364,1,0.897058824,0.93877551,1,1,0.963636364,0.981132075,1,0.981132075,1,1,1,1,1,1,1,0.983333333,1,1,0.984126984,0.984375,0.983050847,0.961538462,0.821917808,1,1,0.762711864,0.942307692,1,0.968253968,1,1,1,0.964912281,0.948275862,0.796296296,0.962962963,1,0.983050847,1,1,1,1,1,0.724637681,0.984848485,1,1,1,0.983050847,1,1,1,0.984375,1,0.979591837,0.984615385,0.816666667,0.823529412,1,0.916666667,1,1,1,1,1,1,0.983870968,1,1,0.980769231,1,0.983333333,1
0.984848485,1,0.947368421,1,0.985507246,1,1,0.878378378,1,0.929577465,1,1,1,0.983606557,0.984126984,0.833333333,1,0.958333333,0.956521739,0.868421053,0.893939394,1,0.972972973,0.941176471,0.974358974,1,1,0.955882353,0.711864407,0.919354839,0.952380952,0.75,0.957746479,0.985915493,0.985714286,1,0.970149254,1,1,1,0.985507246,0.964285714,1,0.970149254,0.818181818,1,0.980392157,1,1,0,0.95,1,1,1,1,0.822580645,0.826086957,0.942028986,0.935483871,0.970149254,1,0.520547945,0.984615385,1,1,0.985074627,1,0.986486486,1,0.972222222,1,0.984848485,1,1,1,0.974683544,1,1,1,1,1,1,0.985074627,1,0.924242424,0.955882353,1,1,1,0.898305085,1,1,1,0.964285714,1,0.9875,1,1,0.985074627,0.956521739,0.909090909,1,0.983870968,0.9375,1,0.953846154,1,1,0.982142857,1,1,1,1,0.984848485,1,0.953846154,1,1,0.967741935,1,0.987341772,0.97260274,0.970149254,1,0.984126984,0.985507246,1,0.986666667,1,1,1,0.987012987,1,1,1,0.983870968,0.893939394,0.96969697,1,1,0.911764706,1,0.966666667,0.98630137,0.986486486,1,1,1,1
1,0.953125,0.741935484,1,1,1,1,1,1,0.984615385,0.596774194,0.892307692,0.983870968,0.416666667,0.985294118,1,1,1,0.986111111,0.962962963,0.962962963,1,0.671428571,0.984615385,1,1,1,1,1,1,1,0.986666667,0.784810127,0.985074627,1,0.984375,0.428571429,1,1,1,0.691176471,1,0.7,0.985294118,1,1,1,0.403846154,1,0.95,0,1,1,1,0.452054795,1,1,0.918918919,1,1,1,0.939393939,1,1,1,0.768115942,0.848484848,0.9125,0.984375,0.936507937,1,1,1,0.985507246,0.98630137,0.507042254,1,1,0.5,0.985074627,0.846153846,1,0.865671642,1,1,1,1,0.981481481,0.811594203,0.896551724,0.606557377,0.968253968,1,0.807017544,1,0.932432432,0.895522388,1,0.983606557,0.5,0.942857143,1,0.983606557,1,1,0.985294118,1,0.84375,1,1,1,1,0.684210526,1,0.952380952,0.898550725,0.846153846,1,0.854166667,1,0.984375,1,0.678571429,1,1,0.571428571,0.982758621,0.890410959,1,0.938461538,1,1,1,1,1,0.983870968,0.90625,0.982758621,0.873015873,1,0.967741935,1,1,1,0.568965517,0.984615385,1,0.985507246,1
1,0.985507246,1,1,1,0.8375,1,1,1,1,0.986842105,0.986666667,1,1,0.931506849,1,0.918918919,1,0.985507246,1,1,0.811594203,1,0.897058824,0.916666667,0.955882353,0.909090909,0.5625,1,0.948275862,0.986486486,0.943661972,1,1,0.839285714,1,1,0.988636364,0.982758621,0.802816901,0.987804878,0.9375,1,1,1,0.971830986,0.983050847,1,1,1,1,0,1,0.971830986,0.986842105,1,0.985074627,0.957746479,1,1,0.950819672,0.973684211,1,0.987179487,1,1,1,0.961038961,0.875,1,0.975,1,0.882352941,1,0.85915493,0.986486486,0.946666667,0.984126984,1,0.973333333,0.974025974,0.7,0.986842105,0.851851852,1,1,1,1,1,0.981132075,1,1,1,0.983050847,1,0.917647059,1,0.941176471,0.911764706,0.985507246,1,1,1,1,0.911764706,0.794520548,0.942028986,1,0.974358974,0.986842105,1,1,0.984848485,0.882352941,0.97260274,0.951612903,0.98630137,0.954545455,0.985294118,1,0.958333333,1,0.986666667,1,1,0.985507246,0.985507246,0.971830986,0.985714286,1,1,0.986486486,1,1,0.887323944,1,1,1,1,1,1,1,0.986666667,1,0.985294118,1,1,1,1
0.866666667,1,1,0.655172414,0.984375,1,0.965517241,1,0.914285714,0.983606557,1,1,0.93442623,1,1,1,0.913043478,0.924242424,1,1,1,1,1,1,1,0.985074627,1,1,1,1,1,1,1,1,1,1,1,0.971014493,0.968253968,1,1,1,1,1,0.984848485,0.918032787,1,1,0.907692308,1,1,1,0,0.954545455,1,1,1,1,0.950819672,1,1,1,0.984848485,0.966666667,0.869565217,1,0.965517241,1,1,1,0.984126984,0.927272727,1,1,1,1,0.986111111,0.98245614,1,1,1,0.985714286,1,0.982142857,1,1,1,1,1,1,1,0.967213115,0.983050847,1,0.96,1,1,0.947368421,1,1,1,0.824561404,1,1,1,1,1,1,1,0.912280702,0.823529412,0.959183673,1,1,0.986111111,1,1,0.965517241,1,0.917808219,1,0.955223881,1,0.985714286,0.666666667,1,0.984375,1,1,1,0.703125,1,0.671232877,0.683333333,1,1,1,0.96,1,0.983050847,0.942307692,0.984126984,1,1,1,0.861538462,0.948275862,0.857142857,1
0.984615385,1,1,0.959459459,1,0.957746479,1,0.973684211,0.903614458,1,1,1,0.876923077,1,1,1,0.835820896,1,1,1,1,0.785714286,1,1,0.95890411,0.728571429,0.865384615,1,1,0.966101695,1,1,1,1,0.838709677,1,1,0.651515152,1,0.986666667,1,1,1,1,1,1,1,1,0.714285714,1,1,0.971830986,0.954545455,0,1,1,0.985294118,1,1,1,0.986666667,1,0.985074627,0.969230769,1,1,0.985915493,1,0.986666667,1,0.969230769,0.985915493,1,0.865853659,0.935897436,1,0.962962963,0.882352941,1,0.969230769,0.985074627,0.833333333,1,0.770491803,1,1,0.986666667,1,1,1,1,1,1,1,0.957142857,0.987179487,1,0.666666667,0.923076923,1,1,0.777777778,0.953125,1,0.914285714,1,0.945205479,1,0.931034483,0.925373134,0.638888889,1,1,0.985915493,0.973333333,1,1,0.926470588,0.987341772,0.732394366,0.945945946,1,1,1,0.96969697,1,0.98630137,1,0.949152542,1,1,1,0.915662651,0.955223881,0.870967742,0.914285714,0.986111111,1,1,1,1,0.973684211,0.965517241,0.981132075,1,1,1,1,0.97260274
1,0.828947368,0.735294118,1,1,1,1,1,1,1,0.441558442,0.924242424,1,0.686567164,0.946666667,1,1,1,0.985714286,1,1,1,0.75,0.985074627,1,1,1,1,1,1,1,1,0.765432099,1,1,0.971428571,0.754385965,1,1,0.986666667,0.594594595,1,0.772727273,0.953846154,1,1,1,0.656716418,1,1,0.452054795,0.986842105,1,1,0,1,1,0.936708861,1,0.987179487,1,0.987179487,0.972972973,0.985074627,1,0.571428571,0.723076923,0.726027397,0.955223881,0.9,1,1,0.964285714,0.987951807,1,0.666666667,1,1,0.482758621,0.925373134,0.787878788,1,0.714285714,1,1,1,1,0.971830986,0.821917808,0.90625,0.677419355,0.970149254,1,0.733333333,1,0.891891892,0.873015873,1,0.985507246,0.724637681,0.963414634,1,1,1,1,0.985294118,1,0.882352941,1,1,1,0.983870968,0.885714286,1,0.946666667,0.882352941,0.792207792,1,0.766666667,1,0.98630137,1,0.695652174,1,1,0.75,1,0.9,0.97260274,0.936507937,1,0.972972973,1,1,1,0.986111111,0.938271605,1,0.945205479,1,0.982758621,1,1,1,0.833333333,1,1,1,1
0.983333333,1,1,0.955882353,0.882352941,0.987804878,1,0.880597015,0.939393939,0.745762712,1,1,1,1,1,0.549019608,1,0.642857143,1,0.9375,0.819672131,1,1,0.952380952,0.959459459,1,0.981818182,1,0.45,0.983050847,0.892857143,1,1,0.913793103,1,1,1,1,0.969230769,1,1,0.875,1,1,0.725806452,1,0.93877551,1,1,0.822580645,1,1,1,1,1,0,0.862068966,1,0.855072464,0.950819672,1,0.839285714,1,0.983050847,0.903225806,1,1,1,1,1,1,0.915254237,1,1,0.985074627,1,0.967741935,1,1,1,1,1,1,1,0.953125,1,1,1,1,1,1,0.969230769,0.920634921,1,1,1,1,1,1,1,1,1,1,0.901639344,1,1,0.98630137,1,1,1,1,0.983050847,1,1,1,1,1,1,1,1,1,0.932432432,1,0.985074627,0.960784314,1,1,1,1,1,1,1,1,1,1,1,0.96969697,0.855263158,1,1,0.859649123,1,1,1,1,1,1,0.984848485,0.975
0.967741935,1,1,1,0.957142857,1,0.982758621,0.835616438,1,0.9375,1,0.9875,1,1,1,0.328125,1,0.907894737,1,0.935897436,0.967741935,0.861538462,1,0.941176471,0.851851852,0.986111111,1,0.946428571,0.714285714,0.967741935,0.68,0.947368421,1,0.880597015,0.957746479,1,0.983606557,1,1,0.9625,1,0.890625,1,1,0.828571429,1,0.984126984,1,0.98245614,0.826086957,1,0.985074627,1,0.985294118,1,0.862068966,0,0.975,1,1,0.986486486,0.887323944,1,1,1,1,1,1,0.971830986,1,1,1,0.985074627,1,0.986666667,1,0.976190476,0.984848485,1,1,1,1,1,0.96969697,0.774193548,1,1,0.985294118,1,1,1,0.954545455,0.970149254,1,0.984848485,0.987951807,1,1,1,1,0.986666667,0.983606557,0.969230769,0.711864407,0.940298507,0.971830986,1,1,0.933333333,1,1,1,0.985915493,0.944444444,1,0.9375,1,0.98245614,1,1,1,1,1,1,1,1,1,0.986486486,1,1,1,1,1,1,0.971428571,1,0.987654321,0.939759036,1,1,0.855072464,0.985915493,0.985294118,0.955882353,1,1,1,0.986486486,0.922077922
1,0.873239437,0.726027397,1,1,1,1,1,1,1,0.941860465,0.558823529,1,0.914285714,0.851351351,0.985915493,1,0.964705882,0.940298507,0.828947368,0.984848485,1,0.837837838,0.967741935,0.97752809,1,1,0.95,1,0.952380952,1,0.945205479,0.643678161,0.987179487,1,0.78125,0.825396825,1,1,0.820224719,0.936708861,1,0.84,0.949367089,1,0.987951807,1,0.904761905,1,0.942028986,0.918918919,0.957746479,1,1,0.936708861,1,0.975,0,1,0.988235294,0.933333333,0.88,1,1,1,0.955882353,0.98630137,0.9625,0.905882353,0.794117647,0.973684211,1,0.987012987,0.988372093,0.987179487,0.916666667,1,1,0.820895522,0.876923077,0.883116883,0.987179487,0.788732394,1,1,0.987179487,1,0.837837838,0.928571429,0.9125,0.736842105,1,1,0.757142857,1,0.902439024,0.925373134,1,0.984375,0.746835443,0.921052632,1,1,1,1,0.855421687,0.987341772,0.911392405,1,1,1,1,0.837209302,0.985915493,0.972222222,0.833333333,0.843373494,1,0.884057971,1,0.948051948,1,0.802816901,1,1,0.913043478,1,0.482352941,0.986842105,0.886075949,1,0.986842105,1,1,1,0.936708861,0.908045977,1,0.931506849,0.984615385,1,1,1,0.960526316,0.696969697,1,1,1,1
0.738461538,1,1,0.882352941,0.655172414,0.945945946,0.983870968,1,0.971014493,0.984848485,1,1,1,1,1,0.982142857,1,0.919354839,0.985294118,0.983606557,0.967213115,1,1,0.940298507,0.917808219,0.984126984,1,0.983870968,0.872340426,0.9,1,0.890625,1,1,0.985507246,1,1,1,0.896551724,1,1,0.861538462,1,0.90625,0.868852459,0.875,0.680851064,1,1,0.935483871,1,1,0.950819672,1,1,0.855072464,1,1,0,0.938461538,1,0.985074627,0.97260274,1,0.808823529,1,0.983606557,0.985714286,1,1,0.984375,0.793650794,1,1,0.930555556,1,0.897435897,1,1,1,1,1,1,1,1,0.818181818,1,0.984375,1,1,1,1,0.967741935,1,1,1,1,1,1,1,1,0.982142857,1,1,1,1,1,1,0.986666667,1,1,0.966101695,1,1,1,1,1,1,1,1,1,0.897058824,1,0.910447761,0.883333333,1,1,1,1,1,0.944444444,1,1,0.986486486,1,1,1,0.972222222,1,0.967213115,0.883333333,1,1,0.952380952,1,0.93442623,0.95,0.97260274,1
0.98630137,0.962025316,1,0.885714286,0.952941176,1,1,1,1,1,1,1,0.98245614,1,1,0.967213115,1,1,1,0.85915493,0.885245902,0.985714286,1,1,0.9625,1,0.960784314,0.953125,0.954545455,0.927536232,1,1,1,1,0.983606557,0.987341772,1,1,0.789473684,0.987654321,1,0.973684211,1,1,0.953846154,0.923076923,0.866666667,1,0.96875,0.970149254,1,1,1,1,0.987179487,0.950819672,1,0.988235294,0.938461538,0,0.875,0.954545455,0.628571429,0.890625,0.987012987,1,1,1,1,0.957142857,0.918918919,0.73015873,0.876712329,1,0.962025316,1,0.722222222,1,1,1,1,1,1,1,1,0.914285714,0.964285714,1,1,0.940298507,1,0.923076923,1,1,0.974025974,0.987012987,1,0.969230769,1,1,0.984848485,1,0.971830986,1,0.985915493,0.948051948,1,1,0.985714286,0.957746479,0.987012987,0.952380952,1,1,0.985915493,1,1,1,1,0.975308642,1,1,0.986111111,1,1,1,1,1,0.971830986,0.970588235,1,0.882352941,0.896103896,0.953125,1,1,1,1,1,0.964912281,1,1,1,1,1,0.982142857,1,0.983333333,1
1,0.921875,0.970149254,0.977011494,0.984848485,1,1,1,1,1,0.986111111,1,0.973333333,1,0.890625,0.980769231,0.986666667,1,0.941176471,1,1,0.869565217,1,0.986486486,0.9875,1,1,0.970149254,1,0.927536232,1,0.905405405,0.988095238,1,0.942307692,0.924242424,0.98245614,0.987804878,0.970588235,0.853658537,1,0.98630137,1,1,1,0.921348315,0.984848485,1,0.947368421,1,1,0.950819672,1,0.986666667,1,1,0.986486486,0.933333333,1,0.875,0,0.986666667,0.876712329,0.935483871,1,1,1,0.986666667,0.84,0.871428571,0.71875,0.971428571,0.96969697,0.98630137,0.695652174,1,0.9,1,1,0.841269841,0.985915493,0.974025974,0.955223881,1,1,0.970588235,0.9875,0.878787879,0.986111111,0.96875,0.984615385,1,1,0.986842105,0.972972973,0.886075949,0.98630137,0.986111111,0.772151899,1,0.974358974,0.970149254,1,1,0.922077922,0.8,1,1,0.986666667,1,1,0.936507937,0.984126984,0.969230769,1,0.928571429,0.972972973,1,0.920634921,0.96,0.970149254,1,0.986842105,1,1,0.986111111,1,0.94047619,0.971428571,1,1,0.797468354,0.975609756,1,1,0.941860465,1,1,1,1,1,1,1,1,0.971014493,1,1,1,1
0.96875,0.984126984,1,0.97260274,0.951612903,1,1,0.961038961,1,0.907894737,1,0.985714286,1,0.985294118,0.956521739,0.890909091,1,0.882352941,0.939393939,0.671875,0.927272727,0.985714286,0.985507246,0.971428571,0.958333333,0.984848485,1,0.879310345,0.666666667,0.940298507,0.984848485,0.885714286,0.947368421,0.973684211,0.985294118,1,0.98,1,0.984126984,0.945205479,0.98630137,0.981132075,0.985507246,0.970588235,0.85915493,0.97260274,0.981132075,0.955882353,1,0.520547945,0.939393939,0.973684211,1,1,0.987179487,0.839285714,0.887323944,0.88,0.985074627,0.954545455,0.986666667,0,0.971014493,0.97260274,1,0.966101695,0.983870968,1,1,0.986486486,1,0.983333333,0.9,1,1,1,1,1,0.953125,1,1,1,1,1,0.918032787,0.925373134,0.987179487,0.98630137,1,0.785714286,0.98245614,0.878787879,0.985294118,0.967741935,0.985915493,0.962962963,0.985074627,1,0.985294118,0.984848485,0.929577465,1,0.984848485,0.951612903,1,0.876923077,1,0.986486486,0.988095238,1,1,1,0.985915493,0.969230769,1,0.925373134,1,1,0.983606557,1,0.984375,1,0.955882353,0.945945946,1,1,0.969230769,0.955882353,1,0.986666667,1,0.973333333,1,1,0.984615385,1,0.923076923,0.953846154,1,0.968253968,0.924242424,1,1,0.984375,0.985714286,1,0.982758621,0.983870968,0.971014493
0.939393939,0.95890411,1,0.892307692,0.98630137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.955882353,1,0.833333333,1,0.985507246,0.987654321,1,1,1,1,0.903225806,1,0.985915493,1,1,0.916666667,0.971428571,1,1,0.72972973,0.98630137,0.985915493,1,1,0.96875,1,0.869047619,1,1,0.779661017,0.984615385,1,1,0.984848485,0.985074627,0.972972973,1,1,1,0.97260274,0.628571429,0.876712329,0.971014493,0,0.838235294,1,0.952380952,0.952380952,0.917808219,0.986666667,0.971014493,0.945205479,0.985714286,0.850746269,1,0.968253968,1,0.863013699,1,1,0.984375,1,1,0.985507246,1,0.983870968,0.936507937,0.974683544,0.971830986,1,0.941176471,0.984615385,0.971428571,1,1,0.961038961,1,1,1,0.985714286,1,1,0.985294118,0.954545455,1,0.973333333,0.973684211,1,1,0.98630137,0.929577465,1,0.895522388,1,0.986486486,0.987341772,1,1,1,1,0.935897436,0.96875,0.987804878,0.971014493,1,1,1,0.952380952,1,0.97260274,1,1,0.935897436,0.810126582,0.971428571,1,0.985507246,0.98630137,1,1,1,1,1,1,1,1,0.985915493,1,0.987179487,1
1,0.972222222,1,0.882352941,0.95,0.971014493,1,1,1,1,0.985294118,1,0.944444444,1,0.986666667,1,0.985074627,1,0.967741935,0.986111111,1,0.919354839,1,0.985915493,0.986111111,1,0.970149254,1,0.949152542,0.983333333,1,1,1,1,0.984848485,1,1,1,0.772727273,1,0.953846154,1,1,0.849315068,1,0.746835443,0.964285714,1,0.962264151,1,1,0.987179487,0.966666667,0.969230769,0.985074627,0.983050847,1,1,1,0.890625,0.935483871,0.97260274,0.838235294,0,1,0.964285714,0.966666667,0.972972973,0.983333333,0.911764706,0.953125,0.919354839,0.825396825,1,0.96875,1,0.944444444,1,1,0.98245614,1,1,0.961538462,0.983333333,1,0.96875,0.84,0.985915493,0.972222222,0.945454545,1,0.969230769,1,1,0.924242424,0.906666667,1,1,0.863013699,1,0.932432432,0.981818182,0.981481481,0.967213115,0.983870968,0.970588235,1,1,1,0.818181818,1,0.53968254,1,1,0.897058824,0.957746479,1,0.986111111,1,0.957746479,0.984375,0.973684211,1,0.971830986,1,1,0.946428571,1,1,1,1,0.590909091,0.866666667,0.958333333,1,1,1,1,1,1,1,1,1,1,1,0.957746479,1,0.939393939,1
0.723076923,1,1,0.864864865,0.876712329,0.886075949,0.887323944,0.956521739,0.85915493,0.942857143,1,1,0.971014493,1,1,1,0.985507246,0.671232877,1,0.984848485,0.985714286,1,1,0.972222222,0.986842105,1,1,1,0.98,0.984126984,1,1,1,0.882352941,1,1,1,1,1,1,1,0.987012987,1,1,0.914285714,0.973333333,0.896551724,1,0.983050847,1,1,1,0.869565217,1,1,0.903225806,1,1,0.808823529,0.987012987,1,1,1,1,0,1,1,1,1,1,0.971830986,0.984375,1,1,1,1,1,1,1,1,1,1,1,1,0.984848485,0.951612903,1,1,1,1,1,1,0.882352941,1,1,1,1,1,1,1,1,0.980769231,1,0.940298507,1,1,1,1,1,1,1,0.984615385,1,1,1,1,1,1,1,1,1,0.946666667,1,0.957142857,0.606557377,1,1,1,1,1,0.896551724,1,0.970588235,0.974025974,1,0.984848485,1,0.885714286,1,0.985074627,0.95,0.985714286,1,1,1,0.971830986,0.983606557,0.957142857,1
1,0.939393939,0.830508475,1,0.985074627,1,1,1,1,1,0.641791045,0.948275862,0.984126984,0.810344828,0.971830986,1,1,1,1,0.985074627,1,0.984375,0.898550725,1,1,0.986842105,1,1,1,0.98245614,1,0.970149254,0.859375,1,1,0.904761905,0.774193548,1,0.981132075,0.986111111,0.483870968,1,0.825396825,0.870967742,1,0.984615385,0.963636364,0.728813559,1,0.985074627,0.768115942,1,1,1,0.571428571,1,1,0.955882353,1,1,1,0.966101695,0.952380952,0.964285714,1,0,0.405797101,0.724637681,0.945205479,0.953125,0.985714286,1,1,1,0.98630137,0.722222222,1,0.962962963,0.672413793,0.924242424,0.876923077,1,0.936507937,1,1,0.964912281,1,0.905660377,0.728813559,0.947368421,0.836734694,1,1,0.849056604,0.985507246,0.911764706,0.846153846,1,0.966666667,0.830769231,0.975308642,1,1,1,1,0.985294118,1,0.873015873,0.983606557,0.970588235,1,1,0.877192982,1,0.984848485,0.952380952,0.862068966,1,0.877192982,1,0.985714286,0.986666667,0.891891892,0.953125,1,0.810344828,1,0.921875,0.981481481,0.917808219,1,0.938461538,1,1,1,0.966101695,0.951612903,1,0.966101695,1,1,1,1,1,0.861538462,1,1,1,1
1,0.917808219,0.901639344,0.966666667,1,1,1,1,1,1,0.757575758,0.967741935,0.884057971,0.915254237,0.953125,1,1,1,0.971428571,0.984375,1,1,0.911764706,1,1,0.970149254,1,1,1,0.921875,1,1,0.890243902,1,1,0.849315068,0.833333333,0.983333333,1,0.986842105,0.693333333,1,0.915254237,0.797101449,1,0.918918919,0.967741935,0.846153846,1,1,0.848484848,1,0.965517241,0.985915493,0.723076923,1,1,0.98630137,0.983606557,1,1,0.983870968,0.952380952,0.966666667,1,0.405797101,0,0.718309859,0.958333333,0.953846154,0.910447761,1,0.939393939,0.960526316,1,0.857142857,1,0.924242424,0.816666667,0.980392157,0.901408451,1,0.909090909,1,1,0.87037037,0.987654321,0.842105263,0.830769231,0.981481481,0.854545455,0.983606557,1,0.870967742,1,0.947368421,0.909090909,1,1,0.957142857,0.974025974,1,1,1,1,0.987012987,1,0.942028986,1,0.985074627,0.983050847,1,0.85915493,1,0.984848485,0.955882353,0.943661972,1,0.948275862,1,1,1,0.9,1,0.985507246,0.879310345,1,0.954545455,0.984615385,0.940298507,1,0.933333333,0.970149254,0.969230769,1,0.901408451,0.957142857,1,0.951612903,1,1,1,1,1,0.887096774,1,1,1,1
0.98630137,0.684931507,0.643835616,0.984848485,1,1,1,1,1,1,0.73255814,0.906666667,0.921052632,0.861111111,0.911392405,1,1,1,0.967213115,1,1,0.960526316,0.842857143,1,1,1,1,1,1,0.958333333,1,0.988235294,0.894736842,1,1,0.714285714,0.881355932,1,0.984375,0.977777778,0.694444444,1,0.881578947,0.826086957,1,0.975,0.958333333,0.904109589,1,0.986486486,0.9125,0.961038961,1,1,0.726027397,1,1,0.9625,0.985714286,1,0.986666667,1,0.917808219,0.972972973,1,0.724637681,0.718309859,0,0.873417722,0.763157895,0.957746479,1,0.948717949,0.987804878,0.97260274,0.952380952,1,1,0.78125,0.826086957,0.897058824,0.975903614,0.825396825,1,1,0.944444444,1,0.85483871,0.846153846,0.885714286,0.616666667,0.985294118,1,0.842857143,1,0.955555556,0.946666667,1,0.961538462,0.88,0.936708861,1,1,1,1,0.903614458,1,0.845070423,1,0.985915493,1,0.987179487,0.810810811,1,0.962962963,0.847222222,0.792207792,1,0.582089552,1,0.973333333,1,0.743902439,1,1,0.909090909,1,0.875,0.907692308,0.974358974,1,0.902777778,0.987951807,1,1,0.828571429,0.928571429,1,0.933333333,1,1,1,1,1,0.888888889,1,1,1,1
